Date,Open,High,Low,Close,Adj Close,Volume
1970-01-01 00:00:00.000040497,231.5,239.199997,231.399994,238.585007,221.811447,11407980.0
1970-01-01 00:00:00.000040498,239.970001,239.970001,232.5,237.259995,220.57959,9149670.0
1970-01-01 00:00:00.000040500,241.899994,241.899994,231.875,234.035004,217.581345,8315990.0
1970-01-01 00:00:00.000040501,234.5,236.399994,229.199997,230.360001,214.164719,5876340.0
1970-01-01 00:00:00.000040504,232.100006,239.095001,230.600006,237.990005,221.25827,5510950.0
1970-01-01 00:00:00.000040505,236.5,238.0,230.744995,237.179993,220.505219,5708120.0
1970-01-01 00:00:00.000040506,235.399994,237.389999,228.994995,231.139999,214.889862,4128750.0
1970-01-01 00:00:00.000040507,232.5,235.869995,229.225006,232.304993,215.972931,11343870.0
1970-01-01 00:00:00.000040508,232.600006,234.0,227.600006,229.789993,213.634766,7569690.0
1970-01-01 00:00:00.000040511,230.0,231.789993,228.5,229.789993,213.634766,5909430.0
1970-01-01 00:00:00.000040512,229.699997,233.404999,225.850006,228.539993,212.472641,8626780.0
1970-01-01 00:00:00.000040513,228.854996,237.5,228.0,236.705002,220.063599,8040720.0
1970-01-01 00:00:00.000040514,237.800003,240.0,235.309998,239.175003,222.35997,7369280.0
1970-01-01 00:00:00.000040515,239.5,240.0,237.199997,239.565002,222.722549,3961790.0
1970-01-01 00:00:00.000040518,242.0,242.5,237.524994,238.324997,221.569733,4681560.0
1970-01-01 00:00:00.000040519,238.0,239.0,232.850006,235.164993,218.631866,8597350.0
1970-01-01 00:00:00.000040520,234.0,234.0,226.520004,228.044998,212.012451,11744220.0
1970-01-01 00:00:00.000040521,227.315002,228.440002,221.929993,223.199997,207.508087,18283920.0
1970-01-01 00:00:00.000040522,220.0,223.225006,217.029999,222.235001,206.610916,20621230.0
1970-01-01 00:00:00.000040525,224.300003,224.5,218.139999,223.899994,208.158844,7911680.0
1970-01-01 00:00:00.000040526,224.699997,227.589996,221.199997,223.824997,208.089157,5922080.0
1970-01-01 00:00:00.000040527,223.0,223.0,215.0,216.289993,201.083878,11210210.0
1970-01-01 00:00:00.000040528,216.300003,221.960007,215.0,220.080002,204.607422,9759180.0
1970-01-01 00:00:00.000040532,219.979996,219.979996,215.145004,217.25,201.976395,5161220.0
1970-01-01 00:00:00.000040533,217.300003,221.904999,217.190002,221.410004,205.843948,6175580.0
1970-01-01 00:00:00.000040534,223.300003,224.0,217.005005,217.880005,202.562103,7503240.0
1970-01-01 00:00:00.000040535,218.0,220.399994,217.395004,219.095001,203.691666,3263270.0
1970-01-01 00:00:00.000040536,218.899994,222.475006,217.5,221.839996,206.243668,3516710.0
1970-01-01 00:00:00.000040539,221.899994,223.0,219.710007,221.369995,205.806717,3770630.0
1970-01-01 00:00:00.000040540,222.389999,226.869995,221.514999,225.615005,209.753311,4675030.0
1970-01-01 00:00:00.000040541,225.600006,233.679993,225.354996,232.779999,216.414551,8071040.0
1970-01-01 00:00:00.000040542,233.619995,234.339996,228.804993,230.550003,214.341339,7252350.0
1970-01-01 00:00:00.000040543,230.5,236.5,229.205002,234.634995,218.13916,8248910.0
1970-01-01 00:00:00.000040546,237.0,239.964996,235.039993,239.050003,222.243759,5398390.0
1970-01-01 00:00:00.000040547,238.649994,238.800003,233.300003,234.554993,218.064774,8284130.0
1970-01-01 00:00:00.000040548,234.970001,234.970001,229.75,230.820007,214.592377,7825920.0
1970-01-01 00:00:00.000040549,231.600006,234.264999,230.899994,232.774994,216.409912,5435090.0
1970-01-01 00:00:00.000040550,232.619995,232.619995,226.100006,226.945007,210.989792,7948010.0
1970-01-01 00:00:00.000040553,225.604996,227.0,213.800003,215.225006,200.093765,20070860.0
1970-01-01 00:00:00.000040554,217.0,221.869995,212.5,214.660004,199.568481,12157590.0
1970-01-01 00:00:00.000040555,216.899994,221.399994,210.660004,220.529999,205.025803,9905330.0
1970-01-01 00:00:00.000040556,220.899994,221.740005,212.639999,214.300003,199.233795,9486010.0
1970-01-01 00:00:00.000040557,215.0,220.800003,203.0,204.955002,190.545776,12791410.0
1970-01-01 00:00:00.000040560,206.0,209.300003,205.054993,206.809998,192.270355,12280820.0
1970-01-01 00:00:00.000040561,208.679993,211.600006,204.664993,210.934998,196.105362,8420160.0
1970-01-01 00:00:00.000040562,211.164993,211.404999,206.300003,207.544998,192.953674,8992050.0
1970-01-01 00:00:00.000040563,206.925003,213.440002,204.589996,211.755005,196.867722,9638540.0
1970-01-01 00:00:00.000040564,210.399994,212.470001,207.610001,209.414993,194.692215,8297610.0
1970-01-01 00:00:00.000040567,209.5,215.399994,207.300003,214.860001,199.754395,12774160.0
1970-01-01 00:00:00.000040568,215.119995,217.485001,207.009995,208.429993,193.776474,14110540.0
1970-01-01 00:00:00.000040570,210.0,210.0,204.100006,205.089996,190.67128,18945580.0
1970-01-01 00:00:00.000040571,205.5,208.934998,204.205002,205.425003,190.982742,17798420.0
1970-01-01 00:00:00.000040574,204.270004,206.345001,199.619995,204.729996,190.336594,11118030.0
1970-01-01 00:00:00.000040575,207.690002,207.690002,201.509995,203.960007,189.620743,8551230.0
1970-01-01 00:00:00.000040576,205.149994,206.350006,200.619995,201.990005,187.789215,9762170.0
1970-01-01 00:00:00.000040577,202.0,207.175003,201.0,206.095001,191.605621,5796030.0
1970-01-01 00:00:00.000040578,205.100006,208.5,200.5,201.774994,187.589325,9253200.0
1970-01-01 00:00:00.000040581,204.5,206.0,202.020004,203.884995,189.550995,8559460.0
1970-01-01 00:00:00.000040582,205.990005,205.994995,198.509995,200.285004,186.204102,7195990.0
1970-01-01 00:00:00.000040583,199.800003,203.5,198.139999,202.229996,188.01236,7357580.0
1970-01-01 00:00:00.000040584,201.600006,204.899994,200.0,201.585007,187.412704,11535590.0
1970-01-01 00:00:00.000040585,199.5,206.0,199.5,205.929993,191.452255,10103420.0
1970-01-01 00:00:00.000040588,205.014999,211.020004,205.014999,210.544998,195.742737,5922360.0
1970-01-01 00:00:00.000040589,211.0,212.800003,207.529999,210.699997,195.886887,7599730.0
1970-01-01 00:00:00.000040590,211.399994,212.199997,208.505005,209.485001,194.757309,4550790.0
1970-01-01 00:00:00.000040591,210.0,219.399994,209.5,218.559998,203.194305,11804920.0
1970-01-01 00:00:00.000040592,218.399994,224.309998,216.524994,217.610001,202.311066,19767870.0
1970-01-01 00:00:00.000040595,216.5,220.800003,213.25,220.169998,204.691101,5600510.0
1970-01-01 00:00:00.000040596,219.0,219.169998,212.539993,213.845001,198.81076,5796430.0
1970-01-01 00:00:00.000040597,212.520004,215.300003,210.020004,211.410004,196.546982,6114220.0
1970-01-01 00:00:00.000040598,208.699997,211.854996,204.574997,205.910004,191.43364,10027770.0
1970-01-01 00:00:00.000040599,208.699997,208.699997,201.800003,204.214996,189.857788,6309960.0
1970-01-01 00:00:00.000040602,206.399994,212.095001,203.5,205.225006,190.796829,10981360.0
1970-01-01 00:00:00.000040603,207.479996,215.0,205.899994,213.899994,198.861908,10250580.0
1970-01-01 00:00:00.000040605,213.490005,222.229996,213.005005,219.315002,203.89621,12668820.0
1970-01-01 00:00:00.000040606,221.0,223.289993,220.649994,221.824997,206.229752,9854940.0
1970-01-01 00:00:00.000040609,220.399994,220.399994,215.089996,217.315002,202.036804,6427840.0
1970-01-01 00:00:00.000040610,215.800003,221.850006,215.649994,220.649994,205.137329,8985570.0
1970-01-01 00:00:00.000040611,221.0,223.869995,219.5,220.604996,205.09549,9041990.0
1970-01-01 00:00:00.000040612,219.199997,221.5,218.235001,220.839996,205.313995,7470310.0
1970-01-01 00:00:00.000040613,218.205002,221.699997,217.5,218.634995,203.264008,6553950.0
1970-01-01 00:00:00.000040616,217.199997,221.899994,217.199997,221.475006,205.904358,6541440.0
1970-01-01 00:00:00.000040617,217.0,220.770004,213.0,218.464996,203.105942,13801000.0
1970-01-01 00:00:00.000040618,219.600006,220.5,217.860001,218.375,203.022293,5805340.0
1970-01-01 00:00:00.000040619,217.020004,223.300003,216.615005,218.149994,202.813126,16760620.0
1970-01-01 00:00:00.000040620,218.0,219.619995,214.210007,214.929993,199.819489,4822120.0
1970-01-01 00:00:00.000040623,217.020004,217.869995,214.645004,215.445007,200.298279,6159350.0
1970-01-01 00:00:00.000040624,215.910004,217.300003,214.205002,215.160004,200.033325,4715270.0
1970-01-01 00:00:00.000040625,215.0,218.190002,214.505005,216.419998,201.204727,4657350.0
1970-01-01 00:00:00.000040626,217.899994,219.889999,216.850006,219.279999,203.863663,4413810.0
1970-01-01 00:00:00.000040627,220.699997,227.5,220.0,226.505005,210.580719,8901480.0
1970-01-01 00:00:00.000040630,226.5,231.199997,226.5,229.675003,213.527863,10930310.0
1970-01-01 00:00:00.000040631,231.0,232.380005,228.464996,230.514999,214.308792,10818300.0
1970-01-01 00:00:00.000040632,231.5,236.399994,230.600006,234.149994,217.688248,11097420.0
1970-01-01 00:00:00.000040633,235.0,239.589996,230.509995,234.585007,218.092682,18931910.0
1970-01-01 00:00:00.000040634,235.300003,236.5,232.300003,233.375,216.967728,4369290.0
1970-01-01 00:00:00.000040637,234.0,240.5,234.0,240.080002,223.20134,6322270.0
1970-01-01 00:00:00.000040638,240.0,240.994995,236.815002,239.574997,222.731857,8412660.0
1970-01-01 00:00:00.000040639,239.100006,239.5,235.100006,237.595001,220.891068,6469860.0
1970-01-01 00:00:00.000040640,237.5,237.800003,233.960007,235.475006,218.920074,6558160.0
1970-01-01 00:00:00.000040641,235.399994,238.5,234.509995,235.240005,218.701614,7720170.0
1970-01-01 00:00:00.000040644,232.520004,233.755005,228.860001,229.604996,213.462784,11208180.0
1970-01-01 00:00:00.000040646,227.945007,238.365005,227.5,236.895004,220.240265,9033890.0
1970-01-01 00:00:00.000040648,237.5,239.199997,234.399994,236.309998,219.696381,8590930.0
1970-01-01 00:00:00.000040651,237.880005,239.985001,230.434998,231.179993,214.927063,10353270.0
1970-01-01 00:00:00.000040652,234.0,235.880005,232.445007,234.75,218.246063,7462430.0
1970-01-01 00:00:00.000040653,236.054993,238.899994,234.800003,237.195007,220.51918,6548070.0
1970-01-01 00:00:00.000040654,238.199997,241.690002,238.199997,241.065002,224.117065,16205350.0
1970-01-01 00:00:00.000040658,242.300003,244.104996,238.600006,239.100006,222.290237,6322870.0
1970-01-01 00:00:00.000040659,238.654999,239.785004,234.050003,235.985001,219.394226,6321850.0
1970-01-01 00:00:00.000040660,237.600006,237.899994,232.630005,235.324997,218.780624,7147650.0
1970-01-01 00:00:00.000040661,236.315002,236.899994,233.0,233.774994,217.3396,13384820.0
1970-01-01 00:00:00.000040662,232.5,233.970001,228.100006,229.554993,213.41629,9312940.0
1970-01-01 00:00:00.000040665,230.600006,231.570007,226.199997,229.014999,212.914261,7078370.0
1970-01-01 00:00:00.000040666,228.854996,229.565002,222.220001,223.565002,207.847427,10740280.0
1970-01-01 00:00:00.000040667,224.399994,228.514999,220.779999,226.145004,210.246033,13210610.0
1970-01-01 00:00:00.000040668,225.585007,227.479996,221.0,222.044998,206.43428,9349490.0
1970-01-01 00:00:00.000040669,222.5,232.0,222.5,229.725006,213.574356,10775730.0
1970-01-01 00:00:00.000040672,230.199997,231.5,224.839996,227.884995,211.863693,3898590.0
1970-01-01 00:00:00.000040673,227.800003,227.800003,222.509995,224.639999,208.846832,6523220.0
1970-01-01 00:00:00.000040674,226.0,226.889999,222.100006,226.104996,210.208832,4910850.0
1970-01-01 00:00:00.000040675,225.0,226.490005,223.5,224.020004,208.270447,4739430.0
1970-01-01 00:00:00.000040676,223.199997,229.0,222.585007,225.104996,209.279129,5823070.0
1970-01-01 00:00:00.000040679,224.5,226.610001,223.630005,225.304993,209.465073,6270620.0
1970-01-01 00:00:00.000040680,225.199997,227.395004,224.100006,225.244995,209.409286,6111940.0
1970-01-01 00:00:00.000040681,225.809998,227.770004,224.300003,226.735001,210.79454,6935480.0
1970-01-01 00:00:00.000040682,227.050003,228.399994,225.770004,227.380005,211.394241,7511270.0
1970-01-01 00:00:00.000040683,227.0,232.0,225.539993,231.570007,215.289612,11913870.0
1970-01-01 00:00:00.000040686,229.5,229.880005,224.595001,226.470001,210.548187,10046400.0
1970-01-01 00:00:00.000040687,225.399994,229.25,224.820007,225.529999,209.674255,4502440.0
1970-01-01 00:00:00.000040688,225.0,226.699997,224.535004,225.475006,209.623154,4157440.0
1970-01-01 00:00:00.000040689,225.5,227.699997,224.0,226.419998,210.501678,9949950.0
1970-01-01 00:00:00.000040690,226.490005,231.199997,226.255005,230.365005,214.169342,5831020.0
1970-01-01 00:00:00.000040693,230.399994,232.759995,229.735001,230.759995,214.53656,3924750.0
1970-01-01 00:00:00.000040694,232.490005,240.869995,231.5,239.955002,223.085129,17696730.0
1970-01-01 00:00:00.000040695,239.0,240.699997,237.475006,239.820007,222.959641,6571670.0
1970-01-01 00:00:00.000040696,235.505005,236.669998,234.5,236.029999,220.956284,6722760.0
1970-01-01 00:00:00.000040697,235.994995,237.085007,234.850006,235.675003,220.623962,5988530.0
1970-01-01 00:00:00.000040700,234.529999,239.0,234.529999,238.125,222.917496,5842800.0
1970-01-01 00:00:00.000040701,236.509995,239.070007,236.380005,237.649994,222.472794,4063470.0
1970-01-01 00:00:00.000040702,235.619995,237.199997,234.820007,235.524994,220.483536,5139390.0
1970-01-01 00:00:00.000040703,235.475006,237.460007,234.149994,236.279999,221.190308,3229940.0
1970-01-01 00:00:00.000040704,236.800003,237.449997,233.020004,236.244995,221.157532,4371910.0
1970-01-01 00:00:00.000040707,235.315002,238.0,234.414993,237.259995,222.107727,3917780.0
1970-01-01 00:00:00.000040708,237.800003,239.800003,236.550003,238.25,223.034515,6216600.0
1970-01-01 00:00:00.000040709,238.0,239.580002,236.699997,237.279999,222.12648,7038940.0
1970-01-01 00:00:00.000040710,236.399994,237.199997,233.804993,234.300003,219.336761,4212650.0
1970-01-01 00:00:00.000040711,235.050003,236.610001,233.365005,234.929993,219.926544,7106740.0
1970-01-01 00:00:00.000040714,234.214996,236.145004,227.195007,229.899994,215.217773,7812850.0
1970-01-01 00:00:00.000040715,230.199997,234.399994,230.199997,232.554993,217.703201,5078860.0
1970-01-01 00:00:00.000040716,233.244995,234.779999,231.240005,232.270004,217.436401,3091580.0
1970-01-01 00:00:00.000040717,231.899994,233.945007,231.0,233.375,218.470856,4133790.0
1970-01-01 00:00:00.000040718,234.899994,238.994995,234.154999,238.315002,223.095367,8287730.0
1970-01-01 00:00:00.000040721,238.300003,243.184998,237.264999,241.615005,226.184616,10256190.0
1970-01-01 00:00:00.000040722,242.940002,243.0,240.455002,242.304993,226.830536,6096810.0
1970-01-01 00:00:00.000040723,243.5,249.899994,243.5,248.910004,233.013733,10252440.0
1970-01-01 00:00:00.000040724,249.899994,252.494995,247.615005,251.554993,235.489777,13420600.0
1970-01-01 00:00:00.000040725,254.0,254.759995,247.800003,250.125,234.151123,6652420.0
1970-01-01 00:00:00.000040728,253.5,254.199997,251.240005,253.220001,237.048492,7161680.0
1970-01-01 00:00:00.000040729,252.199997,255.199997,251.449997,254.115005,237.886337,5318640.0
1970-01-01 00:00:00.000040730,253.5,256.0,251.5,254.529999,238.27478,5892870.0
1970-01-01 00:00:00.000040731,254.610001,257.494995,253.414993,256.579987,240.193878,7389020.0
1970-01-01 00:00:00.000040732,256.600006,258.329987,255.369995,255.914993,239.571335,7544680.0
1970-01-01 00:00:00.000040735,255.899994,256.410004,251.509995,252.434998,236.313599,3972500.0
1970-01-01 00:00:00.000040736,251.0,251.0,246.020004,247.975006,232.138428,7360900.0
1970-01-01 00:00:00.000040737,249.0,252.895004,247.804993,251.970001,235.878311,3720910.0
1970-01-01 00:00:00.000040738,252.550003,256.649994,249.399994,252.975006,236.819122,4677172.0
1970-01-01 00:00:00.000040739,253.225006,255.225006,251.5,254.475006,238.223358,2745076.0
1970-01-01 00:00:00.000040742,255.975006,259.450012,254.0,257.524994,241.078522,3104948.0
1970-01-01 00:00:00.000040743,258.75,259.5,254.175003,255.425003,239.112656,8526332.0
1970-01-01 00:00:00.000040744,258.200012,258.200012,251.0,251.550003,235.485138,3704322.0
1970-01-01 00:00:00.000040745,252.399994,252.449997,247.25,248.149994,232.302277,6440512.0
1970-01-01 00:00:00.000040746,250.0,253.524994,249.425003,250.774994,234.759628,6317060.0
1970-01-01 00:00:00.000040749,250.774994,253.25,248.574997,252.600006,236.468063,6685214.0
1970-01-01 00:00:00.000040750,252.675003,255.100006,247.625,249.074997,233.168213,5290764.0
1970-01-01 00:00:00.000040751,249.675003,251.975006,246.0,251.024994,234.993652,5531356.0
1970-01-01 00:00:00.000040752,249.75,249.75,242.300003,243.649994,228.089645,10708978.0
1970-01-01 00:00:00.000040753,244.949997,244.949997,240.550003,243.399994,227.855606,5995334.0
1970-01-01 00:00:00.000040756,246.725006,247.975006,242.25,244.0,228.417297,4404708.0
1970-01-01 00:00:00.000040757,243.949997,243.949997,240.0,241.425003,226.006714,3964988.0
1970-01-01 00:00:00.000040758,239.350006,244.699997,238.0,241.024994,225.632278,4165134.0
1970-01-01 00:00:00.000040759,242.050003,244.449997,237.5,238.225006,223.011108,3659212.0
1970-01-01 00:00:00.000040760,232.5,237.899994,228.550003,236.524994,221.419662,6312188.0
1970-01-01 00:00:00.000040763,231.5,240.0,229.024994,231.050003,216.294312,8616746.0
1970-01-01 00:00:00.000040764,225.0,236.774994,224.925003,232.225006,217.394287,8981848.0
1970-01-01 00:00:00.000040765,247.399994,247.399994,236.699997,239.949997,224.625946,6534452.0
1970-01-01 00:00:00.000040766,239.350006,242.350006,237.5,239.975006,224.649353,4204608.0
1970-01-01 00:00:00.000040767,242.550003,243.0,232.050003,234.024994,219.079346,5706776.0
1970-01-01 00:00:00.000040771,239.199997,239.199997,227.324997,228.225006,213.649765,6111296.0
1970-01-01 00:00:00.000040772,228.024994,236.225006,227.949997,233.75,218.82193,6268402.0
1970-01-01 00:00:00.000040773,234.149994,237.425003,229.274994,231.199997,216.434708,11444226.0
1970-01-01 00:00:00.000040774,227.5,231.75,225.0,230.425003,215.709229,8960518.0
1970-01-01 00:00:00.000040777,230.024994,231.975006,225.350006,226.524994,212.058304,5954498.0
1970-01-01 00:00:00.000040778,228.699997,231.25,222.649994,229.699997,215.030548,8072546.0
1970-01-01 00:00:00.000040779,229.0,231.199997,226.25,228.0,213.439102,6371228.0
1970-01-01 00:00:00.000040780,229.699997,229.699997,220.350006,221.824997,207.658478,11600420.0
1970-01-01 00:00:00.000040781,222.0,225.274994,218.074997,219.475006,205.458542,4261912.0
1970-01-01 00:00:00.000040784,222.25,228.975006,221.574997,228.225006,213.649765,5800198.0
1970-01-01 00:00:00.000040785,230.975006,237.5,229.399994,235.975006,220.9048,7794648.0
1970-01-01 00:00:00.000040788,242.0,242.0,234.0,236.399994,221.302673,7595474.0
1970-01-01 00:00:00.000040791,234.899994,237.0,231.324997,235.125,220.109085,5900358.0
1970-01-01 00:00:00.000040792,234.300003,238.199997,230.0,236.399994,221.302673,8930396.0
1970-01-01 00:00:00.000040793,238.0,244.975006,236.425003,244.050003,228.464111,7373286.0
1970-01-01 00:00:00.000040794,244.850006,244.850006,239.574997,241.850006,226.404602,4082024.0
1970-01-01 00:00:00.000040795,241.949997,242.850006,235.350006,236.625,221.51329,5165708.0
1970-01-01 00:00:00.000040798,233.5,235.600006,231.25,234.675003,219.68782,3492760.0
1970-01-01 00:00:00.000040799,235.5,237.899994,232.0,233.850006,218.915543,3587976.0
1970-01-01 00:00:00.000040800,233.699997,241.550003,230.524994,239.449997,224.157867,3874504.0
1970-01-01 00:00:00.000040801,242.949997,244.024994,235.800003,242.324997,226.849258,4368380.0
1970-01-01 00:00:00.000040802,243.125,245.0,238.149994,241.850006,226.404602,5473504.0
1970-01-01 00:00:00.000040805,240.949997,243.5,238.550003,242.375,226.896088,4194610.0
1970-01-01 00:00:00.000040806,242.5,246.625,241.5,245.675003,229.985321,5917634.0
1970-01-01 00:00:00.000040807,246.375,248.824997,244.199997,247.25,231.459732,6445698.0
1970-01-01 00:00:00.000040808,243.949997,244.5,232.75,236.149994,221.068619,5095544.0
1970-01-01 00:00:00.000040809,234.274994,235.0,226.25,228.199997,213.626328,16455612.0
1970-01-01 00:00:00.000040812,228.0,228.824997,219.725006,225.050003,210.677505,13892534.0
1970-01-01 00:00:00.000040813,229.0,230.949997,227.050003,228.725006,214.117798,8011418.0
1970-01-01 00:00:00.000040814,231.199997,232.675003,225.875,229.0,214.375244,7611876.0
1970-01-01 00:00:00.000040815,228.774994,237.399994,226.324997,235.300003,220.272888,16266492.0
1970-01-01 00:00:00.000040816,232.925003,237.399994,232.199997,233.824997,218.89212,9514400.0
1970-01-01 00:00:00.000040819,230.074997,232.449997,225.375,228.024994,213.462524,9068118.0
1970-01-01 00:00:00.000040820,226.25,228.0,220.25,224.449997,210.115829,7481596.0
1970-01-01 00:00:00.000040821,224.475006,228.125,218.274994,219.350006,205.341537,8267496.0
1970-01-01 00:00:00.000040823,226.350006,230.0,223.100006,225.0,210.630692,9443502.0
1970-01-01 00:00:00.000040826,226.0,229.0,225.024994,227.350006,212.830627,12062992.0
1970-01-01 00:00:00.000040827,230.350006,232.449997,227.574997,228.75,214.141205,4993758.0
1970-01-01 00:00:00.000040828,230.975006,234.949997,226.725006,233.574997,218.658081,8967780.0
1970-01-01 00:00:00.000040829,237.5,238.100006,233.800003,235.324997,220.296295,5866702.0
1970-01-01 00:00:00.000040830,234.5,238.199997,232.675003,236.949997,221.817535,3335020.0
1970-01-01 00:00:00.000040833,238.300003,240.25,236.175003,239.024994,223.759995,3543632.0
1970-01-01 00:00:00.000040834,236.949997,240.699997,236.0,239.074997,223.806824,4054510.0
1970-01-01 00:00:00.000040835,241.475006,247.300003,239.649994,245.925003,230.21936,8689042.0
1970-01-01 00:00:00.000040836,244.0,246.199997,240.300003,244.774994,229.142807,5676852.0
1970-01-01 00:00:00.000040837,245.024994,245.899994,241.649994,243.5,227.949219,4580732.0
1970-01-01 00:00:00.000040840,246.375,248.5,241.475006,242.175003,226.708847,4871546.0
1970-01-01 00:00:00.000040841,243.925003,245.375,224.274994,234.0,219.055923,41315010.0
1970-01-01 00:00:00.000040844,243.0,247.25,239.875,241.324997,225.913132,9019224.0
1970-01-01 00:00:00.000040847,241.5,245.875,238.574997,245.0,229.353424,6425708.0
1970-01-01 00:00:00.000040848,242.550003,246.5,240.0,241.149994,225.749298,6649758.0
1970-01-01 00:00:00.000040849,239.350006,244.0,238.75,241.550003,226.123764,5055910.0
1970-01-01 00:00:00.000040850,240.5,242.425003,236.050003,240.925003,225.538651,5252818.0
1970-01-01 00:00:00.000040851,243.350006,243.949997,240.149994,241.5,226.07695,3401610.0
1970-01-01 00:00:00.000040855,241.5,243.675003,239.25,242.125,226.662048,4196404.0
1970-01-01 00:00:00.000040856,242.5,242.850006,237.649994,238.625,223.385574,4302494.0
1970-01-01 00:00:00.000040858,237.824997,239.199997,231.300003,232.024994,217.207047,4605018.0
1970-01-01 00:00:00.000040861,234.949997,239.925003,234.475006,235.699997,220.647354,6114282.0
1970-01-01 00:00:00.000040862,235.350006,238.899994,234.949997,236.125,221.045227,5822146.0
1970-01-01 00:00:00.000040863,235.0,236.0,230.149994,232.850006,217.979385,3558800.0
1970-01-01 00:00:00.000040864,231.574997,235.0,228.300003,229.675003,215.007141,5388684.0
1970-01-01 00:00:00.000040865,227.600006,230.800003,225.050003,229.149994,214.515671,5860372.0
1970-01-01 00:00:00.000040868,228.0,228.0,220.0,222.324997,208.126511,5097018.0
1970-01-01 00:00:00.000040869,223.5,224.75,220.0,222.024994,207.845688,7609152.0
1970-01-01 00:00:00.000040870,220.875,220.875,207.100006,213.050003,199.443893,12782818.0
1970-01-01 00:00:00.000040871,214.399994,217.5,205.649994,214.824997,201.105515,14442594.0
1970-01-01 00:00:00.000040872,213.875,217.449997,209.524994,215.449997,201.690598,9453234.0
1970-01-01 00:00:00.000040875,218.0,222.475006,217.050003,220.425003,206.347855,5445858.0
1970-01-01 00:00:00.000040876,222.0,222.774994,216.100006,217.600006,203.703308,7415512.0
1970-01-01 00:00:00.000040877,214.600006,224.824997,214.600006,221.25,207.120193,14107274.0
1970-01-01 00:00:00.000040878,229.475006,233.5,224.725006,226.75,212.268951,6964892.0
1970-01-01 00:00:00.000040879,227.574997,233.949997,226.574997,233.0,218.119797,5618514.0
1970-01-01 00:00:00.000040882,231.850006,233.725006,229.0,231.175003,216.411331,4376614.0
1970-01-01 00:00:00.000040884,235.0,235.449997,231.050003,233.550003,218.634659,5586472.0
1970-01-01 00:00:00.000040885,233.5,233.850006,225.550003,226.875,212.385956,6278500.0
1970-01-01 00:00:00.000040886,223.5,225.600006,220.25,221.875,207.705276,6803456.0
1970-01-01 00:00:00.000040889,224.050003,225.475006,213.149994,216.024994,202.228867,6035578.0
1970-01-01 00:00:00.000040890,214.0,222.699997,213.0,219.199997,205.201096,7462940.0
1970-01-01 00:00:00.000040891,219.5,221.875,215.125,217.175003,203.30545,12153362.0
1970-01-01 00:00:00.000040892,214.5,218.0,213.5,215.675003,201.90126,13480070.0
1970-01-01 00:00:00.000040893,217.050003,220.25,205.0,207.649994,194.388733,14712410.0
1970-01-01 00:00:00.000040896,206.024994,206.5,200.125,203.0,190.035706,16170762.0
1970-01-01 00:00:00.000040897,203.0,210.800003,202.0,207.100006,193.873856,9991784.0
1970-01-01 00:00:00.000040898,213.0,219.699997,208.899994,217.725006,203.820297,7493440.0
1970-01-01 00:00:00.000040899,215.75,222.399994,214.399994,221.425003,207.284012,6788034.0
1970-01-01 00:00:00.000040900,222.100006,223.25,218.0,218.774994,204.803253,3427650.0
1970-01-01 00:00:00.000040903,219.5,222.699997,218.524994,221.850006,207.681885,2282380.0
1970-01-01 00:00:00.000040904,220.149994,221.800003,217.850006,219.850006,205.809601,3147118.0
1970-01-01 00:00:00.000040905,221.25,221.5,216.524994,219.899994,205.8564,3834170.0
1970-01-01 00:00:00.000040906,217.824997,221.0,213.0,214.800003,201.082108,5465314.0
1970-01-01 00:00:00.000040907,216.899994,217.0,211.050003,213.425003,199.794907,3838208.0
1970-01-01 00:00:00.000040910,214.449997,214.899994,209.75,213.425003,199.794907,3514998.0
1970-01-01 00:00:00.000040911,215.699997,220.449997,215.0,219.574997,205.55217,3439238.0
1970-01-01 00:00:00.000040912,220.949997,222.475006,215.425003,221.649994,207.494614,4871478.0
1970-01-01 00:00:00.000040913,222.0,223.350006,220.149994,221.824997,207.658478,3380606.0
1970-01-01 00:00:00.000040914,220.5,228.574997,219.475006,226.649994,212.175339,3977222.0
1970-01-01 00:00:00.000040915,,,,,,
1970-01-01 00:00:00.000040917,225.949997,228.550003,223.0,227.850006,213.298706,4231968.0
1970-01-01 00:00:00.000040918,230.0,231.149994,228.0,229.850006,215.170975,4491386.0
1970-01-01 00:00:00.000040919,230.25,232.0,227.5,231.324997,216.551743,3859556.0
1970-01-01 00:00:00.000040920,230.850006,234.550003,230.600006,233.324997,218.424026,3987722.0
1970-01-01 00:00:00.000040921,235.0,236.524994,230.524994,234.800003,219.804825,3690842.0
1970-01-01 00:00:00.000040924,233.399994,233.925003,229.125,230.25,215.54541,3191710.0
1970-01-01 00:00:00.000040925,231.949997,234.5,231.5,234.199997,219.243164,3661008.0
1970-01-01 00:00:00.000040926,236.449997,242.699997,234.800003,240.949997,225.562073,10068622.0
1970-01-01 00:00:00.000040927,243.0,245.125,240.149994,243.399994,227.855606,8421088.0
1970-01-01 00:00:00.000040928,245.0,246.725006,240.225006,245.274994,229.61087,7195130.0
1970-01-01 00:00:00.000040931,243.0,243.875,240.449997,242.0,226.545029,3766864.0
1970-01-01 00:00:00.000040932,242.625,246.550003,240.274994,244.399994,228.791748,7531976.0
1970-01-01 00:00:00.000040933,245.125,246.5,242.875,245.100006,229.447021,7409550.0
